Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","724","Spain","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","8799.411","X","Figure from international organizations",""
"OA","Annual population","724","Spain","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","37650.163","X","Figure from international organizations",""
"OA","Annual population","724","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2022","2022","1000 No","47828.382","X","Figure from international organizations",""
"OA","Annual population","724","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2022","2022","1000 No","23485.64","X","Figure from international organizations",""
"OA","Annual population","724","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2022","2022","1000 No","24342.742","X","Figure from international organizations",""
"OA","Annual population","724","Spain","551","Rural population","3010","Population - Est. & Proj.","2022","2022","1000 No","8679.61","X","Figure from international organizations",""
"OA","Annual population","724","Spain","561","Urban population","3010","Population - Est. & Proj.","2022","2022","1000 No","37744.345","X","Figure from international organizations",""
"OA","Annual population","724","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2023","2023","1000 No","47911.579","X","Figure from international organizations",""
"OA","Annual population","724","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2023","2023","1000 No","23524.424","X","Figure from international organizations",""
"OA","Annual population","724","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2023","2023","1000 No","24387.156","X","Figure from international organizations",""
"OA","Annual population","724","Spain","551","Rural population","3010","Population - Est. & Proj.","2023","2023","1000 No","8557.3","X","Figure from international organizations",""
"OA","Annual population","724","Spain","561","Urban population","3010","Population - Est. & Proj.","2023","2023","1000 No","37829.585","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","19293.054","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2000","2000","1000 No","9596.658","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2000","2000","1000 No","9696.396","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","551","Rural population","3010","Population - Est. & Proj.","2000","2000","1000 No","15329.767","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","561","Urban population","3010","Population - Est. & Proj.","2000","2000","1000 No","3452.171","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","19600.362","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2001","2001","1000 No","9737.008","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2001","2001","1000 No","9863.354","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","551","Rural population","3010","Population - Est. & Proj.","2001","2001","1000 No","15439.7","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","561","Urban population","3010","Population - Est. & Proj.","2001","2001","1000 No","3473.354","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","19805.752","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2002","2002","1000 No","9820.731","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2002","2002","1000 No","9985.021","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","551","Rural population","3010","Population - Est. & Proj.","2002","2002","1000 No","15562.028","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","561","Urban population","3010","Population - Est. & Proj.","2002","2002","1000 No","3497.272","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","19951.521","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2003","2003","1000 No","9871.592","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2003","2003","1000 No","10079.93","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","551","Rural population","3010","Population - Est. & Proj.","2003","2003","1000 No","15692.371","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","561","Urban population","3010","Population - Est. & Proj.","2003","2003","1000 No","3522.936","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","20087.605","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2004","2004","1000 No","9918.432","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2004","2004","1000 No","10169.174","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","551","Rural population","3010","Population - Est. & Proj.","2004","2004","1000 No","15823.764","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","561","Urban population","3010","Population - Est. & Proj.","2004","2004","1000 No","3548.774","X","Figure from international organizations",""
